,overall_qual,year_built,roof_style,roof_matl,mas_vnr_area,exter_cond,bsmt_exposure,total_bsmt_sf,gr_liv_area,full_bath,kitchen_qual,garage_area,paved_drive,saleprice,has_basement,attached_garage,offsite_feature,residential_low,residential_other,floating_village,hillside,banked,culdesac,northridge,northridge_hts,briardale,log_gr_liv_area,log_total_bsmt_sf,sqrt_gr_liv_area,inter_qual_rl,inter_qual_fv,inter_area_fv,fireplaces,str_gravel,commercial,regular_lot,ir2_lot,qual_bsmt_sf,square_overall_qual
1101,5,1950,0.0,0.0,0.0,3,0.0,1078.0,1368,1,2,195.0,1,120000,1,1.0,0,1,0,0,0,0,0,0,0,0,7.221105098182496,6.982872027863764,36.98648401781386,5,0,0.0,0,0.0,0.0,1.0,0.0,5390.0,25
1102,7,2004,0.0,0.0,109.0,3,0.0,1473.0,1484,2,3,606.0,1,213000,1,1.0,0,1,0,0,0,0,0,0,0,0,7.302496423727326,7.295063205305845,38.52272056851645,7,0,0.0,0,0.0,0.0,1.0,0.0,10311.0,49
1103,8,1980,0.0,0.0,0.0,3,1.0,1226.0,1226,1,3,484.0,1,190000,1,1.0,0,1,0,0,0,0,0,0,0,0,7.111512116496157,7.111520273069743,35.014282800023196,8,0,0.0,0,0.0,0.0,1.0,0.0,9808.0,64
1104,6,1993,0.0,0.0,112.0,3,0.0,1160.0,1169,2,2,402.0,1,183500,1,1.0,0,1,0,0,0,0,0,0,0,0,7.063903961472068,7.056183904752907,34.19064199455752,6,0,0.0,1,0.0,0.0,0.0,0.0,6960.0,36
1105,7,1963,0.0,0.0,364.0,3,0.0,725.0,1651,2,2,276.0,1,172000,1,1.0,0,1,0,0,0,0,0,0,0,0,7.409136443920128,6.586185447862999,40.63249930782009,7,0,0.0,1,0.0,0.0,0.0,0.0,5075.0,49
1106,4,1938,0.0,0.0,0.0,3,0.0,816.0,816,1,2,288.0,1,100000,1,0.0,0,1,0,0,0,0,0,0,0,0,6.704414354964107,6.7044266097909775,28.5657137141714,4,0,0.0,2,0.0,0.0,0.0,0.0,3264.0,16
1107,7,2007,0.0,0.0,212.0,3,0.0,1564.0,1564,2,3,814.0,1,218836,1,1.0,0,1,0,0,0,0,0,0,0,0,7.355001921105257,7.3550083149467085,39.54743986657038,7,0,0.0,1,0.0,0.0,1.0,0.0,10948.0,49
1108,6,1905,0.0,0.0,0.0,3,0.0,482.0,1912,2,2,672.0,1,163000,1,0.0,0,0,1,0,0,0,0,0,0,0,7.555905093611346,6.177964860723353,43.726422218150894,0,0,0.0,0,0.0,0.0,1.0,0.0,2892.0,36
1109,7,2006,0.0,0.0,0.0,3,0.0,1510.0,1525,2,3,534.0,1,206580,1,1.0,0,1,0,0,0,0,0,0,0,0,7.329749689041512,7.3198715523035975,39.05124837953327,7,0,0.0,1,0.0,0.0,1.0,0.0,10570.0,49
1110,6,2005,0.0,0.0,0.0,3,0.0,728.0,1456,2,3,390.0,1,163990,1,1.0,0,1,0,0,0,0,0,0,0,0,7.283448228756631,6.590314784366081,38.157568056677825,6,0,0.0,1,0.0,0.0,0.0,0.0,4368.0,36
1111,5,1910,0.0,0.0,0.0,4,0.0,396.0,1330,1,2,390.0,0,116500,1,0.0,0,0,1,0,0,0,0,0,0,0,7.1929342212158,5.981439463460894,36.46916505762094,0,0,0.0,1,0.0,0.0,1.0,0.0,1980.0,25
1112,7,2002,0.0,0.0,0.0,3,0.0,840.0,1720,2,3,400.0,1,188000,1,1.0,0,1,0,0,0,0,0,0,0,0,7.450079569807499,6.733413796528403,41.47288270665544,7,0,0.0,0,0.0,0.0,1.0,0.0,5880.0,49
1113,5,1966,0.0,0.0,87.0,3,0.0,793.0,1280,2,2,432.0,1,175000,1,0.0,0,1,0,0,0,0,0,0,0,0,7.154615356913663,6.675835831895817,35.77708763999664,5,0,0.0,1,0.0,0.0,0.0,0.0,3965.0,25
1114,8,1988,0.0,0.0,0.0,3,1.0,1166.0,1179,2,2,480.0,1,182000,1,1.0,0,1,0,0,0,0,0,0,0,0,7.072421900537371,7.061342943202992,34.336569426778794,8,0,0.0,1,0.0,0.0,0.0,0.0,9328.0,64
1115,5,1926,0.0,0.0,0.0,4,0.0,850.0,960,1,2,576.0,1,103000,1,0.0,0,0,1,0,0,1,0,0,0,0,6.866933284461882,6.745248114121041,30.983866769659336,0,0,0.0,0,0.0,0.0,0.0,0.0,4250.0,25
1116,10,2001,1.0,0.0,705.0,3,1.0,2633.0,2633,2,4,804.0,1,466500,1,1.0,0,1,0,0,0,0,0,1,0,0,7.87587915949631,7.875882957438205,51.31276644267,10,0,0.0,0,0.0,0.0,1.0,0.0,26330.0,100
1117,6,1959,1.0,0.0,0.0,3,0.0,988.0,988,2,3,297.0,1,149500,1,1.0,0,1,0,0,0,0,0,0,0,0,6.895682697747868,6.895692819154136,31.432467291003423,6,0,0.0,2,0.0,0.0,1.0,0.0,5928.0,36
1118,7,1978,0.0,0.0,0.0,3,0.0,1061.0,1055,2,2,319.0,1,142500,1,1.0,0,1,0,0,0,0,0,0,0,0,6.961296045910167,6.966976563640255,32.48076353782343,7,0,0.0,0,0.0,0.0,0.0,0.0,7427.0,49
1119,5,1926,1.0,0.0,0.0,3,0.0,1290.0,1422,1,2,352.0,1,136500,1,0.0,0,1,0,0,0,0,0,0,0,0,7.259819610363186,7.1624052492636565,37.70941526992961,5,0,0.0,0,0.0,0.0,1.0,0.0,6450.0,25
1120,6,1993,0.0,0.0,0.0,3,0.0,630.0,1320,2,2,484.0,1,137000,1,0.0,0,0,1,0,0,0,0,0,0,0,7.1853870155804165,6.445735692275476,36.3318042491699,0,0,0.0,0,0.0,0.0,1.0,0.0,3780.0,36
1121,7,1988,0.0,0.0,102.0,3,0.0,1675.0,1688,2,4,528.0,1,226500,1,1.0,0,1,0,0,0,0,0,0,0,0,7.431299675155903,7.4235744143905995,41.08527716834828,7,0,0.0,0,0.0,0.0,0.0,0.0,11725.0,49
1122,7,1990,0.0,0.0,0.0,3,1.0,1300.0,1341,1,3,506.0,1,171500,1,1.0,0,1,0,0,0,0,0,0,0,0,7.201170883281678,7.170127235727735,36.61966684720111,7,0,0.0,1,0.0,0.0,0.0,0.0,9100.0,49
1123,5,1976,0.0,0.0,0.0,3,0.0,911.0,954,1,2,576.0,1,132500,1,0.0,0,1,0,0,0,0,0,0,0,0,6.860663671448287,6.81455387414812,30.886890422961002,5,0,0.0,1,0.0,0.0,1.0,0.0,4555.0,25
1124,3,1949,0.0,0.0,340.0,3,0.0,0.0,1040,2,2,400.0,1,87500,0,0.0,0,1,0,0,0,0,0,0,0,0,6.946975992135418,-4.605170185988091,32.2490309931942,3,0,0.0,0,0.0,0.0,0.0,0.0,0.0,9
1125,7,2001,0.0,0.0,513.0,3,0.0,858.0,1789,2,2,546.0,1,223000,1,1.0,0,0,0,1,0,0,0,0,0,0,7.489412083508719,6.754615754431698,42.2965719651132,0,7,42.2965719651132,0,0.0,0.0,1.0,0.0,6006.0,49
1126,6,1962,0.0,0.0,237.0,4,0.0,1319.0,1537,1,3,462.0,1,174000,1,1.0,0,1,0,0,0,0,0,0,0,0,7.337587743538596,7.184636734189713,39.20459156782532,6,0,0.0,1,0.0,0.0,0.0,0.0,7914.0,36
1127,5,1951,1.0,0.0,0.0,3,0.0,884.0,884,1,2,270.0,1,142000,1,1.0,0,1,0,0,0,0,0,0,0,0,6.784457062637643,6.784468374790856,29.732137494637012,5,0,0.0,1,0.0,0.0,1.0,0.0,4420.0,25
1128,8,2006,0.0,0.0,0.0,3,0.0,1489.0,1489,2,3,776.0,1,232600,1,1.0,0,0,0,1,0,0,0,0,0,0,7.305860032684009,7.30586674857818,38.58756276314948,0,8,38.58756276314948,0,0.0,0.0,1.0,0.0,11912.0,64
1129,6,1974,1.0,0.0,99.0,3,0.0,1040.0,1309,1,3,484.0,1,181000,1,1.0,0,1,0,0,0,0,0,0,0,0,7.1770187659099,6.946985607473806,36.180105030251084,6,0,0.0,1,0.0,0.0,1.0,0.0,6240.0,36
1130,6,1973,0.0,0.0,0.0,3,0.0,942.0,2521,2,2,576.0,1,151400,1,1.0,0,0,1,0,0,0,0,0,0,0,7.83241092718792,6.848015890231269,50.20956084253277,0,0,0.0,1,0.0,0.0,1.0,0.0,5652.0,36
1131,8,2006,0.0,0.0,248.0,3,0.0,1626.0,1634,2,3,866.0,1,250000,1,1.0,0,1,0,0,0,0,0,0,1,0,7.3987862754199485,7.3938844401503445,40.422765862815474,8,0,0.0,1,0.0,0.0,1.0,0.0,13008.0,64
1132,7,1988,0.0,0.0,42.0,3,0.0,980.0,1714,2,2,496.0,1,196500,1,1.0,0,1,0,0,0,0,0,0,0,0,7.446585099157725,6.887562775694189,41.400483088968905,7,0,0.0,1,0.0,0.0,0.0,0.0,6860.0,49
1133,7,1879,0.0,0.0,0.0,4,0.0,819.0,2454,2,2,576.0,0,185000,1,1.0,0,0,1,0,0,0,0,0,0,0,7.805474625270857,6.708096293790738,49.53786430600334,0,0,0.0,1,0.0,0.0,1.0,0.0,5733.0,49
1134,6,1969,0.0,0.0,200.0,3,0.0,1216.0,1216,1,2,336.0,1,113000,1,1.0,0,1,0,0,0,0,0,0,0,0,7.103322062526113,7.103330286176509,34.87119154832539,6,0,0.0,1,0.0,0.0,1.0,0.0,7296.0,36
1135,8,2007,0.0,0.0,0.0,3,0.0,1419.0,1419,2,3,567.0,1,392000,1,1.0,0,1,0,0,1,0,0,0,0,0,7.257707677160043,7.257714724351561,37.66961640367472,8,0,0.0,0,0.0,0.0,1.0,0.0,11352.0,64
1136,6,1975,0.0,0.0,250.0,3,1.0,945.0,980,2,2,0.0,1,127500,1,0.0,0,1,0,0,0,0,1,0,0,0,6.887552571664617,6.851195509448336,31.304951684997057,6,0,0.0,1,0.0,0.0,1.0,0.0,5670.0,36
1137,6,2000,0.0,0.0,216.0,3,0.0,756.0,1573,2,3,440.0,1,177000,1,0.0,0,0,0,1,0,0,0,0,0,0,7.360739903058278,6.628054603605277,39.66106403010388,0,6,39.66106403010388,0,0.0,0.0,0.0,0.0,4536.0,36
1138,6,2004,0.0,0.0,353.0,3,0.0,1158.0,2443,2,3,744.0,1,265000,1,1.0,0,0,0,1,0,0,0,0,0,0,7.8009820712577405,7.054458293674238,49.42671342502959,0,6,49.42671342502959,0,0.0,0.0,1.0,0.0,6948.0,36
1139,8,1998,0.0,0.0,0.0,4,0.0,1220.0,2362,2,3,1105.0,1,312500,1,1.0,0,0,0,1,0,0,0,0,0,0,7.767263996757308,7.1066143344150206,48.60041152089147,0,8,48.60041152089147,1,0.0,0.0,1.0,0.0,9760.0,64
1140,10,1893,0.0,0.0,0.0,5,0.0,1237.0,2775,3,3,880.0,1,325000,1,0.0,0,0,1,0,0,0,0,0,0,0,7.928406026180535,7.120452456434186,52.67826876426369,0,0,0.0,2,0.0,0.0,0.0,0.0,12370.0,100
1141,8,1980,0.0,0.0,115.0,4,1.0,2014.0,2014,2,3,864.0,1,275000,1,1.0,0,1,0,0,0,0,0,0,0,0,7.607878073278507,7.607883038509478,44.87761134463375,8,0,0.0,1,0.0,0.0,1.0,0.0,16112.0,64
1142,7,1995,0.0,0.0,290.0,3,0.0,1203.0,2520,2,3,721.0,1,290000,1,1.0,0,1,0,0,0,0,0,1,0,0,7.832014180505469,7.0925820284920835,50.19960159204453,7,0,0.0,2,0.0,0.0,0.0,0.0,8421.0,49
1143,6,1974,1.0,0.0,250.0,4,1.0,1208.0,1494,2,2,461.0,1,169000,1,1.0,0,1,0,0,0,0,1,0,0,0,7.309212365692763,7.096729656606192,38.65229618017538,6,0,0.0,1,0.0,0.0,0.0,0.0,7248.0,36
1144,5,1921,0.0,0.0,0.0,3,0.0,616.0,616,1,2,205.0,1,89000,1,0.0,0,0,1,0,0,0,0,0,0,0,6.423246963533519,6.423263197167987,24.819347291981714,0,0,0.0,2,0.0,0.0,0.0,0.0,3080.0,25
1145,6,1998,0.0,0.0,0.0,3,0.0,789.0,1465,2,2,393.0,1,180400,1,1.0,0,1,0,0,0,0,0,0,0,0,7.289610521451167,6.670778995036786,38.27531841800928,6,0,0.0,0,0.0,0.0,1.0,0.0,4734.0,36
1146,8,2003,0.0,0.0,296.0,3,0.0,3206.0,1629,2,3,880.0,1,284000,1,1.0,0,1,0,0,0,0,0,0,1,0,7.395721608602045,8.072782452316224,40.36087214122113,8,0,0.0,1,0.0,0.0,0.0,0.0,25648.0,64
1147,5,1958,0.0,0.0,1.0,3,0.0,912.0,912,1,2,275.0,1,114500,1,1.0,0,1,0,0,0,0,0,0,0,0,6.815639990074331,6.815650954926498,30.199337741083,5,0,0.0,1,0.0,0.0,0.0,0.0,4560.0,25
1148,7,2005,0.0,0.0,196.0,3,0.0,1552.0,1552,2,3,782.0,1,212900,1,1.0,0,1,0,0,0,0,0,0,0,0,7.347299700743164,7.347306144021375,39.395431207184416,7,0,0.0,0,0.0,0.0,1.0,0.0,10864.0,49
1149,7,2001,0.0,0.0,0.0,3,0.0,1413.0,1430,2,3,605.0,1,187100,1,1.0,0,1,0,0,0,0,0,0,0,0,7.265429723253953,7.25347745980032,37.815340802378074,7,0,0.0,0,0.0,0.0,1.0,0.0,9891.0,49
1150,6,1999,0.0,0.0,1129.0,3,0.0,729.0,1458,2,2,440.0,1,176000,1,0.0,0,0,0,1,0,0,0,0,0,0,7.284820912568604,6.5916874493357,38.18376618407357,0,6,38.18376618407357,0,0.0,0.0,0.0,1.0,4374.0,36
1151,6,1968,1.0,0.0,0.0,3,0.0,1488.0,1488,2,2,552.0,1,215000,1,1.0,0,1,0,0,0,0,1,0,0,0,7.305188215393037,7.305194935800563,38.57460304397182,6,0,0.0,1,0.0,0.0,1.0,0.0,8928.0,36
1152,7,2004,0.0,0.0,0.0,3,0.0,770.0,1582,2,3,520.0,1,185900,1,1.0,0,1,0,0,0,0,0,0,0,0,7.366445148327599,6.646403501776386,39.774363602702685,7,0,0.0,2,0.0,0.0,0.0,0.0,5390.0,49
1153,4,1970,0.0,0.0,0.0,3,0.0,864.0,864,1,3,660.0,1,120500,1,0.0,0,1,0,0,0,0,0,0,0,0,6.761572768804055,6.76158434281115,29.393876913398138,4,0,0.0,0,0.0,0.0,1.0,0.0,3456.0,16
1154,5,2005,0.0,0.0,0.0,3,0.0,732.0,1838,2,2,372.0,1,192140,1,1.0,0,1,0,0,0,0,0,0,0,0,7.516433302915632,6.595794175070184,42.871902220452036,5,0,0.0,0,0.0,0.0,1.0,0.0,3660.0,25
1155,5,1982,0.0,0.0,0.0,4,0.0,816.0,816,1,3,264.0,1,130500,1,1.0,0,1,0,0,0,0,0,0,0,0,6.704414354964107,6.7044266097909775,28.5657137141714,5,0,0.0,1,0.0,0.0,0.0,0.0,4080.0,25
1156,4,1945,0.0,0.0,0.0,3,0.0,0.0,1529,2,2,240.0,0,98000,0,0.0,0,1,0,0,0,0,0,0,0,0,7.332369205929062,-4.605170185988091,39.102429592034305,4,0,0.0,1,0.0,0.0,1.0,0.0,0.0,16
1157,9,2008,1.0,0.0,554.0,3,1.0,2271.0,2276,2,4,1348.0,1,475000,1,1.0,0,1,0,0,0,0,0,0,0,0,7.730174795246222,7.727979945442407,47.70744176750625,9,0,0.0,0,0.0,0.0,1.0,0.0,20439.0,81
1158,5,1920,0.0,0.0,0.0,2,0.0,961.0,1077,1,2,338.0,0,67000,1,0.0,0,0,1,0,0,0,0,0,0,0,6.981934677156389,6.867984814743416,32.817678162843876,0,0,0.0,2,0.0,0.0,1.0,0.0,4805.0,25
1159,8,2007,0.0,0.0,300.0,3,0.0,1582.0,2161,1,4,789.0,1,325624,1,1.0,0,1,0,0,0,0,0,0,1,0,7.6783263565068856,7.366451469420137,46.486557196677836,8,0,0.0,0,0.0,0.0,1.0,0.0,12656.0,64
1160,7,2002,0.0,0.0,0.0,3,0.0,1409.0,1409,1,3,576.0,1,245000,1,1.0,0,1,0,0,0,0,1,0,0,0,7.25063551189868,7.250642609105575,37.53664875824692,7,0,0.0,1,0.0,0.0,1.0,0.0,9863.0,49
1161,5,2004,0.0,0.0,0.0,3,0.0,1114.0,1114,1,3,576.0,1,159000,1,0.0,0,1,0,0,0,0,0,0,0,0,7.01571242048723,7.0157213971076215,33.37663853655727,5,0,0.0,1,0.0,0.0,0.0,0.0,5570.0,25
1162,5,1965,1.0,0.0,168.0,3,0.0,1073.0,1073,1,2,515.0,1,156000,1,1.0,0,1,0,0,0,0,0,0,0,0,6.9782137426306985,6.978223062251763,32.7566787083184,5,0,0.0,0,0.0,0.0,1.0,0.0,5365.0,25
1163,10,2008,1.0,0.0,200.0,3,1.0,3094.0,2402,2,4,672.0,1,555000,1,1.0,0,1,0,0,0,0,0,0,1,0,7.784057002639929,8.037223263189844,49.01020301937138,10,0,0.0,0,0.0,0.0,1.0,0.0,30940.0,100
1164,6,1984,0.0,0.0,0.0,3,0.0,1232.0,1232,2,2,516.0,1,162500,1,1.0,0,1,0,0,0,0,1,0,0,0,7.116394144093465,7.11640226094364,35.09985754956849,6,0,0.0,2,0.0,0.0,1.0,0.0,7392.0,36
1165,6,1993,0.0,0.0,0.0,4,0.0,1344.0,1440,2,3,920.0,1,224500,1,1.0,0,1,0,0,0,0,0,0,0,0,7.272398392570047,7.203412961531605,37.94733192202055,6,0,0.0,0,0.0,0.0,0.0,0.0,8064.0,36
1166,6,1950,1.0,0.0,44.0,3,0.0,1488.0,1488,2,2,738.0,1,133000,1,1.0,0,1,0,0,0,0,0,0,0,0,7.305188215393037,7.305194935800563,38.57460304397182,6,0,0.0,0,0.0,0.0,1.0,0.0,8928.0,36
1167,7,2003,0.0,0.0,0.0,3,0.0,783.0,1509,2,3,393.0,1,180000,1,1.0,0,1,0,0,0,0,0,0,0,0,7.319202458767849,6.663145467301331,38.84584919911006,7,0,0.0,1,0.0,0.0,0.0,0.0,5481.0,49
1168,5,1982,0.0,0.0,0.0,3,0.0,845.0,845,1,3,264.0,1,134500,1,1.0,0,1,0,0,0,0,0,0,0,0,6.739336627357174,6.739348461606675,29.068883707497267,5,0,0.0,1,0.0,0.0,1.0,0.0,4225.0,25
1169,10,2006,1.0,0.0,1031.0,3,1.0,1410.0,2945,3,3,641.0,1,438780,1,1.0,0,1,0,0,1,0,1,0,0,0,7.987864096085687,7.251352075545646,54.26785420486054,10,0,0.0,0,0.0,0.0,1.0,0.0,14100.0,100
1170,6,1962,0.0,0.0,305.0,3,1.0,1099.0,1431,1,2,296.0,1,165000,1,0.0,0,1,0,0,0,0,0,0,0,0,7.266128779556451,7.0021650535432975,37.82856063875548,6,0,0.0,1,0.0,0.0,0.0,1.0,6594.0,36
1171,5,1967,0.0,0.0,60.0,3,0.0,892.0,892,1,2,288.0,1,100000,1,1.0,0,1,0,0,0,0,0,0,0,0,6.79346613258001,6.793477343279501,29.866369046136157,5,0,0.0,1,0.0,0.0,0.0,0.0,4460.0,25
1172,7,1960,0.0,0.0,128.0,3,0.0,1329.0,1329,1,2,441.0,1,176000,1,1.0,0,1,0,0,0,0,0,0,0,0,7.192182058713246,7.192189583139414,36.45545226711637,7,0,0.0,0,0.0,0.0,1.0,0.0,9303.0,49
1173,5,1955,1.0,0.0,0.0,3,0.0,1763.0,1779,1,2,454.0,1,170000,1,1.0,0,1,0,0,0,0,0,0,0,0,7.483806687665835,7.474777854531529,42.17819341792628,5,0,0.0,2,0.0,0.0,0.0,0.0,8815.0,25
1174,7,2007,1.0,0.0,130.0,3,0.0,1373.0,1555,2,3,660.0,1,174000,1,1.0,0,1,0,0,0,0,0,0,0,0,7.349230824613334,7.224760689062642,39.433488306260706,7,0,0.0,1,0.0,0.0,1.0,0.0,9611.0,49
1175,6,1925,0.0,0.0,0.0,3,0.0,768.0,1236,2,2,384.0,1,127000,1,0.0,0,0,1,0,0,0,0,0,0,0,7.119635638017636,6.643802753896235,35.156791662493895,0,0,0.0,1,0.0,0.0,1.0,0.0,4608.0,36
1176,7,1999,0.0,0.0,0.0,3,0.0,831.0,1651,2,2,450.0,1,185900,1,1.0,0,1,0,0,0,0,0,0,0,0,7.409136443920128,6.722641828477388,40.63249930782009,7,0,0.0,1,0.0,0.0,1.0,0.0,5817.0,49
1177,5,1938,0.0,0.0,0.0,3,0.0,190.0,886,1,2,273.0,1,91300,1,1.0,0,0,1,0,0,0,0,0,0,0,6.786716950605081,5.24707670235444,29.765752132274432,0,0,0.0,1,0.0,0.0,0.0,0.0,950.0,25
1178,6,2003,0.0,0.0,120.0,3,0.0,1682.0,1700,2,3,544.0,1,200000,1,1.0,0,1,0,0,0,0,0,0,0,0,7.438383530044307,7.4277447858184305,41.23105625617661,6,0,0.0,0,0.0,0.0,1.0,0.0,10092.0,36
1179,6,1949,0.0,0.0,320.0,3,0.0,1040.0,1846,2,2,315.0,1,143000,1,1.0,0,1,0,0,0,0,0,0,0,0,7.520776415062797,6.946985607473806,42.96510211788167,6,0,0.0,0,0.0,0.0,1.0,0.0,6240.0,36
1180,5,1958,0.0,0.0,0.0,4,0.0,1052.0,1920,2,3,451.0,1,172500,1,1.0,0,1,0,0,0,0,0,0,0,0,7.560080465021827,6.958457898955898,43.81780460041329,5,0,0.0,1,0.0,0.0,1.0,0.0,5260.0,25
1181,4,1963,0.0,0.0,20.0,4,0.0,1088.0,1088,1,2,520.0,0,110000,1,0.0,0,1,0,0,0,0,0,0,0,0,6.992096427415888,6.99210561855012,32.984845004941285,4,0,0.0,1,0.0,0.0,1.0,0.0,4352.0,16
1182,4,1957,0.0,0.0,160.0,3,0.0,1040.0,1362,1,2,768.0,1,140000,1,1.0,0,1,0,0,0,0,0,0,0,0,7.216709486709457,6.946985607473806,36.90528417449187,4,0,0.0,0,0.0,0.0,1.0,0.0,4160.0,16
1183,6,2006,0.0,0.0,0.0,3,0.0,1314.0,1314,2,3,440.0,1,176432,1,1.0,0,1,0,0,0,0,0,0,0,0,7.1808311990445555,7.180838809365674,36.24913792078372,6,0,0.0,1,0.0,0.0,0.0,0.0,7884.0,36
1184,6,1991,0.0,0.0,88.0,3,0.0,1278.0,1294,2,3,496.0,1,179200,1,1.0,0,1,0,0,0,0,0,0,0,0,7.165493475060845,7.153059459633002,35.9722114972099,6,0,0.0,1,0.0,0.0,0.0,0.0,7668.0,36
1185,7,2005,0.0,0.0,80.0,3,0.0,1274.0,1274,2,3,508.0,1,203000,1,1.0,0,1,0,0,0,0,0,0,0,0,7.149916836132109,7.149924685394867,35.6931365951495,7,0,0.0,0,0.0,0.0,1.0,0.0,8918.0,49
1186,7,2007,1.0,0.0,0.0,3,0.0,1689.0,1689,2,3,954.0,1,248328,1,1.0,0,1,0,0,0,0,0,0,0,0,7.4318919168078,7.431897837453388,41.09744517606904,7,0,0.0,0,0.0,0.0,1.0,0.0,11823.0,49
1187,9,2008,0.0,0.0,406.0,3,1.0,1641.0,1641,2,4,885.0,1,316500,1,1.0,0,1,0,0,1,0,0,0,0,0,7.403061091090091,7.40306718491674,40.50925820105819,9,0,0.0,0,0.0,0.0,1.0,0.0,14769.0,81
1188,7,1948,0.0,0.0,0.0,3,0.0,570.0,1079,1,2,249.0,1,125600,1,1.0,0,1,0,0,0,0,0,0,0,0,6.983789965258135,6.345653904534354,32.848135411313685,7,0,0.0,0,0.0,0.0,0.0,0.0,3990.0,49
1189,5,1959,0.0,0.0,164.0,3,0.0,984.0,984,1,1,308.0,0,110000,1,0.0,0,0,1,0,0,0,0,0,0,0,6.891625897052253,6.891636059602241,31.368774282716245,0,0,0.0,1,0.0,0.0,1.0,0.0,4920.0,25
1190,4,1920,1.0,0.0,0.0,3,0.0,960.0,960,1,1,308.0,1,108500,1,0.0,0,0,1,0,0,0,0,0,0,0,6.866933284461882,6.8669437010742955,30.983866769659336,0,0,0.0,0,0.0,0.0,1.0,0.0,3840.0,16
1191,5,1952,1.0,0.0,0.0,3,0.0,540.0,1044,1,1,504.0,0,55993,1,0.0,0,0,0,0,0,1,0,0,0,0,6.950814768442584,6.291587657905373,32.31098884280702,0,0,0.0,0,0.0,0.0,1.0,0.0,2700.0,25
1192,5,1948,0.0,0.0,0.0,4,0.0,1027.0,1633,1,3,240.0,1,129000,1,0.0,0,0,1,0,0,0,0,0,0,0,7.398174092970465,6.9344069469794976,40.4103947023535,0,0,0.0,0,1.0,1.0,1.0,0.0,5135.0,25
1193,6,1987,0.0,0.0,72.0,3,0.0,1112.0,1137,2,3,551.0,1,176000,1,1.0,0,1,0,0,0,0,0,0,0,0,7.036148493750536,7.013924467575848,33.71943060017473,6,0,0.0,1,0.0,0.0,1.0,0.0,6672.0,36
1194,6,1963,0.0,0.0,295.0,3,0.0,1380.0,1380,1,2,364.0,1,154000,1,1.0,0,1,0,0,0,0,0,0,0,0,7.22983877815125,7.229846024501807,37.14835124201342,6,0,0.0,1,0.0,0.0,0.0,0.0,8280.0,36
1195,6,1986,0.0,0.0,228.0,4,0.0,1256.0,1256,2,3,578.0,1,180000,1,1.0,0,1,0,0,0,0,0,0,0,0,7.135687347028144,7.135695308779889,35.4400902933387,6,0,0.0,0,0.0,0.0,1.0,0.0,7536.0,36
1196,5,1976,0.0,0.0,0.0,3,0.0,1142.0,1142,1,2,528.0,1,134000,1,1.0,0,0,1,0,0,0,0,0,0,0,7.040536390215956,7.040545146745043,33.793490497431605,0,0,0.0,1,0.0,0.0,1.0,0.0,5710.0,25
1197,6,1950,0.0,0.0,0.0,3,0.0,1202.0,2158,2,3,576.0,1,243000,1,1.0,0,1,0,0,0,0,0,0,0,0,7.67693714581808,7.0917504345281,46.45427859734774,6,0,0.0,1,0.0,0.0,1.0,0.0,7212.0,36
1198,8,2002,1.0,0.0,236.0,3,0.0,1616.0,1629,2,3,808.0,1,270000,1,1.0,0,1,0,0,0,0,0,0,0,0,7.395721608602045,7.387715427180706,40.36087214122113,8,0,0.0,1,0.0,0.0,1.0,0.0,12928.0,64
1199,6,1983,0.0,0.0,0.0,4,0.0,1084.0,1080,1,2,484.0,1,134000,1,1.0,0,1,0,0,0,1,0,0,0,0,6.984716320118266,6.988422407049292,32.863353450309965,6,0,0.0,1,0.0,0.0,1.0,0.0,6504.0,36
1200,7,1993,0.0,0.0,256.0,3,1.0,1347.0,2646,2,3,656.0,1,260000,1,1.0,0,1,0,0,0,0,0,1,0,0,7.880804344674901,7.205642600287781,51.43928459844674,7,0,0.0,0,0.0,0.0,1.0,0.0,9429.0,49
1201,7,2006,0.0,0.0,0.0,3,0.0,738.0,1491,2,3,484.0,1,168675,1,1.0,0,1,0,0,0,0,0,0,0,0,7.307202314764738,6.603957374644172,38.61346915261564,7,0,0.0,1,0.0,0.0,1.0,0.0,5166.0,49
1202,6,1994,0.0,0.0,32.0,3,0.0,392.0,1694,2,2,398.0,1,160000,1,1.0,0,1,0,0,0,0,1,0,0,0,7.434847875211999,5.971287349669164,41.15823125451335,6,0,0.0,1,0.0,0.0,1.0,0.0,2352.0,36
1203,5,1890,0.0,0.0,0.0,3,0.0,684.0,1080,1,3,0.0,0,95000,1,0.0,0,0,1,0,0,0,0,0,0,0,6.984716320118266,6.527972537398722,32.863353450309965,0,0,0.0,1,0.0,0.0,0.0,0.0,3420.0,25
1204,6,2005,0.0,0.0,0.0,3,0.0,704.0,1422,2,3,440.0,1,173000,1,1.0,0,1,0,0,0,0,0,0,0,0,7.259819610363186,6.556792560602613,37.70941526992961,6,0,0.0,0,0.0,0.0,1.0,0.0,4224.0,36
1205,7,2006,0.0,0.0,0.0,3,0.0,1293.0,1301,2,3,572.0,1,187750,1,1.0,0,0,0,1,0,0,0,0,0,0,7.170888478512505,7.164728112694,36.069377593742864,0,7,36.069377593742864,1,0.0,0.0,0.0,0.0,9051.0,49
